category_id,global_index,category_name,dl_idx,total_count,num_datasets,top_datasets
34464,3427,에페라정,34464,216,1,TL_73_단일(216)
34483,3428,아사프장용정 100mg,34483,1296,1,TL_15_단일(1296)
34491,3429,브록솔정(암브록솔염산염),34491,216,1,TL_73_단일(216)
34498,3430,메이킨큐장용정 5mg/PTP,34498,1296,1,TL_73_단일(1296)
34500,3431,세비살탄정 5/20mg,34500,216,1,TL_73_단일(216)
34501,3432,세비살탄정 10/40mg,34501,1296,1,TL_73_단일(1296)
34502,3433,세비살탄정 5/40mg,34502,1296,1,TL_73_단일(1296)
34504,3434,로스토정 5mg,34504,216,1,TL_73_단일(216)
34520,3435,콜레스톱정 5mg,34520,216,1,TL_74_단일(216)
34525,3436,환인라베프라졸정 20mg,34525,216,1,TL_74_단일(216)
34526,3437,환인라베프라졸정 10mg,34526,216,1,TL_74_단일(216)
34546,3438,오스테인캡슐 200mg,34546,324,1,TL_74_단일(324)
34561,3439,디아린캡슐,34561,324,1,TL_74_단일(324)
34566,3440,듀오웰정 40/20mg,34566,216,1,TL_74_단일(216)
34567,3441,듀오웰정 80/10mg,34567,1296,1,TL_15_단일(1296)
34568,3442,듀오웰정 40/10mg,34568,1296,1,TL_16_단일(1296)
34574,3443,올나펜연질캡슐 250mg/PTP,34574,324,1,TL_74_단일(324)
34581,3444,하벤코정 500mg/PTP,34581,1296,1,TL_16_단일(1296)
34596,3445,제미메트서방정 50/1000mg,34596,1761,6,"TL_16_단일(1296), TL_8_조합(186), TL_3_조합(108), TL_6_조합(108), VL_1_조합(36)"
34597,3446,제미메트서방정 50/1000mg,34597,3,1,train_annotations(3)
34658,3447,유한메트포르민서방정 750mg,34658,216,1,TL_74_단일(216)
34672,3448,엠피디핀정,34672,216,1,TL_74_단일(216)
34679,3449,듀오웰정 40/5mg,34679,1296,1,TL_16_단일(1296)
34680,3450,듀오웰정 80/5mg,34680,1296,1,TL_16_단일(1296)
34684,3451,로수반정 10mg,34684,216,1,TL_74_단일(216)
34702,3452,디소론캡슐(디오스민),34702,324,1,TL_74_단일(324)
34709,3453,트릴로신정 40mg/PTP,34709,1296,1,TL_74_단일(1296)
34716,3454,뮤스타캡슐 200mg,34716,324,1,TL_74_단일(324)
34763,3455,란소졸캡슐 15mg,34763,324,1,TL_74_단일(324)
34788,3456,베아솔론정,34788,216,1,TL_74_단일(216)
34798,3457,무코레바정,34798,216,1,TL_74_단일(216)
34809,3458,콩브럭정 1.25mg,34809,1296,1,TL_74_단일(1296)
34811,3459,로디비카정 5/20mg,34811,1296,1,TL_74_단일(1296)
34813,3460,호이콜정 200mg,34813,216,1,TL_74_단일(216)
34819,3461,디셀린캡슐,34819,324,1,TL_74_단일(324)
34826,3462,엑스콜콜드캡슐 158mg/포,34826,1296,1,TL_16_단일(1296)
34836,3463,구구정10mg/PTP,34836,216,1,TL_74_단일(216)
34843,3464,도미다프리미엄정 260.4mg/병,34843,216,1,TL_74_단일(216)
34850,3465,세비텐션정 10/40mg,34850,216,1,TL_74_단일(216)
34854,3466,크레로바정 5mg,34854,216,1,TL_74_단일(216)
34893,3467,네프신정 416.7mg/PTP,34893,1296,1,TL_16_단일(1296)
34899,3468,노바스칸정,34899,216,1,TL_74_단일(216)
34926,3469,에스다운정 475mg/병,34926,216,1,TL_74_단일(216)
34940,3470,트레스오릭스포르테캡슐 1mg/PTP,34940,324,1,TL_74_단일(324)
34944,3471,콕시브캡슐 100mg,34944,324,1,TL_74_단일(324)
34945,3472,엑셀비타프리미엄정 237.62mg/병,34945,216,1,TL_74_단일(216)
34958,3473,동광탐스로신서방정 0.2mg,34958,216,1,TL_74_단일(216)
34961,3474,유로디핀정,34961,216,1,TL_74_단일(216)
34977,3475,알콕시아정 30mg,34977,1296,1,TL_74_단일(1296)
34987,3476,유메이드정 200mg/병,34987,216,1,TL_74_단일(216)
34998,3477,리버에이연질캡슐350mg/PTP,34998,324,1,TL_74_단일(324)
34999,3478,삼진메트포르민정(메트포르민염산염),34999,1296,1,TL_16_단일(1296)
35005,3479,싸이타민플러스정 105.26mg/병,35005,216,1,TL_74_단일(216)
35006,3480,레보플러스정 750mg,35006,216,1,TL_74_단일(216)
35021,3481,노브디핀정5mg,35021,216,1,TL_74_단일(216)
35023,3482,오마론연질캡슐,35023,324,1,TL_74_단일(324)
35028,3483,호이콜정 100mg,35028,216,1,TL_74_단일(216)
35029,3484,모메릭정 5mg,35029,216,1,TL_74_단일(216)
35043,3485,뉴마코연질캡슐(오메가-3-산에틸에스테르90),35043,324,1,TL_74_단일(324)
35047,3486,세비텐션정 5/20mg,35047,216,1,TL_74_단일(216)
35056,3487,레티벨라연질캡슐,35056,324,1,TL_74_단일(324)
35072,3488,티지피파모티딘정10mg,35072,216,1,TL_74_단일(216)
35099,3489,쎄레프로캡슐 200mg,35099,324,1,TL_74_단일(324)
35116,3490,가스티렌정,35116,216,1,TL_74_단일(216)
35121,3491,비알에스락캡슐,35121,324,1,TL_74_단일(324)
35142,3492,파티스렌정,35142,216,1,TL_74_단일(216)
35153,3493,라베맥스정 10mg,35153,216,1,TL_74_단일(216)
35160,3494,솔페나신정 5mg,35160,216,1,TL_74_단일(216)
35161,3495,솔페나신정 10mg,35161,216,1,TL_75_단일(216)
35162,3496,쎌브록스캡슐 200mg,35162,324,1,TL_75_단일(324)
35189,3497,아로나민실버프리미엄정 340mg/병,35189,216,1,TL_75_단일(216)
35193,3498,세비텐션정 5/40mg,35193,216,1,TL_75_단일(216)
35204,3499,아토젯정 10/20mg,35204,1296,1,TL_16_단일(1296)
35205,3500,아토젯정 10/40mg,35205,1896,7,"TL_16_단일(1296), TL_8_조합(213), TL_3_조합(135), TL_6_조합(105), VL_1_조합(54)"
35206,3501,아토젯정 10/40mg,35206,1333,2,"TL_16_단일(1296), train_annotations(37)"
35207,3502,아토젯정 10/10mg,35207,1296,1,TL_16_단일(1296)
35208,3503,안플원서방정 300mg,35208,1296,1,TL_16_단일(1296)
35230,3504,리비디캡슐,35230,324,1,TL_75_단일(324)
35238,3505,하이테신정2밀리그램,35238,216,1,TL_75_단일(216)
35244,3506,바로콕스캡슐 200mg,35244,324,1,TL_75_단일(324)
35251,3507,스토원정,35251,216,1,TL_75_단일(216)
35258,3508,휴메가연질캡슐,35258,324,1,TL_75_단일(324)
35269,3509,휴온스암로디핀정5mg,35269,216,1,TL_75_단일(216)
35274,3510,스토엠정,35274,216,1,TL_75_단일(216)
35284,3511,해피롱정20mg/PTP,35284,216,1,TL_75_단일(216)
35290,3512,대화로자탄정(로사르탄칼륨),35290,1296,1,TL_16_단일(1296)
35325,3513,씨트렐린구강붕해정5mg/PTP,35325,1296,1,TL_75_단일(1296)
35327,3514,베로나에스정 66.7mg/PTP,35327,1296,1,TL_16_단일(1296)
35337,3515,텐다나민캡슐 30mg/PTP,35337,324,1,TL_75_단일(324)
35340,3516,다펜-큐연질캡슐 400mg/PTP,35340,324,1,TL_75_단일(324)
35345,3517,락시러스캡슐(바실루스리케니포르미스균),35345,324,1,TL_75_단일(324)
35350,3518,비타콘틴600정 600mg/병,35350,324,1,TL_75_단일(324)
35365,3519,뮤테인캡슐,35365,324,1,TL_75_단일(324)
35368,3520,쎌콕정 200mg,35368,216,1,TL_75_단일(216)
35369,3521,아슬렌정 100mg/병,35369,216,1,TL_75_단일(216)
35376,3522,바실리켄캡슐(바실루스리케니포르미스균),35376,324,1,TL_75_단일(324)
35380,3523,현대탐스로신염산염캡슐,35380,324,1,TL_75_단일(324)
35407,3524,자이리스정20mg,35407,216,1,TL_75_단일(216)
35412,3525,해피롱정10mg/PTP,35412,216,1,TL_75_단일(216)
35415,3526,에스트렌정(애엽95%에탄올연조엑스(20→1)),35415,1296,1,TL_16_단일(1296)
35451,3527,리바로브이정 4/80mg,35451,216,1,TL_75_단일(216)
35452,3528,리바로브이정 2/160mg,35452,216,1,TL_75_단일(216)
35455,3529,안토시안연질캡슐,35455,324,1,TL_75_단일(324)
35465,3530,아시카정,35465,216,1,TL_75_단일(216)
35469,3531,셀피리드정,35469,216,1,TL_75_단일(216)
35474,3532,유한엔플루캡슐 75mg,35474,324,1,TL_75_단일(324)
35487,3533,클리어딘연질캡슐(로라타딘),35487,324,1,TL_75_단일(324)
35491,3534,엔피렌정,35491,216,1,TL_75_단일(216)
35500,3535,메모릴엠정,35500,216,1,TL_75_단일(216)
35515,3536,셀베스타캡슐(세레콕시브),35515,324,1,TL_75_단일(324)
35527,3537,토네이드정10mg/PTP,35527,216,1,TL_75_단일(216)
35529,3538,토네이드정20mg/PTP,35529,216,1,TL_75_단일(216)
35540,3539,노퍼스캡슐 0.67g/PTP,35540,324,1,TL_75_단일(324)
35559,3540,올레타딘정(올로파타딘염산염),35559,1296,1,TL_75_단일(1296)
35581,3541,캐롤디연질캡슐 300mg/PTP,35581,324,1,TL_75_단일(324)
35588,3542,베아렌정(애엽95%에탄올연조엑스(20→1)),35588,1296,1,TL_16_단일(1296)
35591,3543,헤모스민캡슐(디오스민),35591,324,1,TL_75_단일(324)
35592,3544,펠루비서방정(펠루비프로펜),35592,1296,1,TL_75_단일(1296)
35600,3545,하나롱정20mg/PTP,35600,216,1,TL_75_단일(216)
35609,3546,오구멘탐정375mg,35609,216,1,TL_75_단일(216)
35628,3547,일양타다라필정20mg/PTP,35628,216,1,TL_75_단일(216)
35648,3548,클로다펜정 200mg/PTP,35648,1296,1,TL_16_단일(1296)
35649,3549,씨엠케어정 5mg,35649,216,1,TL_75_단일(216)
35658,3550,제라타딘정(로라타딘),35658,1653,4,"TL_16_단일(1296), TL_7_조합(177), TL_5_조합(105), TL_6_조합(75)"
35684,3551,일라정20mg,35684,216,1,TL_75_단일(216)
35694,3552,트리레보정 125/31.25/200mg,35694,216,1,TL_75_단일(216)
35698,3553,맥스타민프리미엄정 100mg/병,35698,216,1,TL_75_단일(216)
35714,3554,베아셋세미정,35714,216,1,TL_75_단일(216)
35722,3555,낙센연질캡슐 250mg/PTP,35722,324,1,TL_75_단일(324)
35729,3556,코팔먼정,35729,216,1,TL_76_단일(216)
35735,3557,헤로스정20mg/PTP,35735,216,1,TL_76_단일(216)
35748,3558,마그벤연질캡슐 500mg/PTP,35748,324,1,TL_76_단일(324)
35765,3559,엔테카벨구강붕해정 0.5mg,35765,1296,1,TL_16_단일(1296)
35768,3560,스파렌정,35768,216,1,TL_76_단일(216)
35769,3561,에스티렌정,35769,216,1,TL_76_단일(216)
35779,3562,세토리드정,35779,216,1,TL_76_단일(216)
35787,3563,네렉손서방정(에페리손염산염),35787,216,1,TL_76_단일(216)
35788,3564,엑소닌CR서방정(에페리손염산염),35788,1296,1,TL_76_단일(1296)
35790,3565,에페신SR정,35790,216,1,TL_76_단일(216)
35791,3566,테넬리아엠서방정 10/750mg,35791,216,1,TL_76_단일(216)
35793,3567,테넬리아엠서방정 10/500mg,35793,216,1,TL_76_단일(216)
35797,3568,위더렌정,35797,216,1,TL_76_단일(216)
35801,3569,부광타다라필정20mg/PTP,35801,216,1,TL_76_단일(216)
35802,3570,부광로수바스타틴칼슘정20밀리그램,35802,216,1,TL_76_단일(216)
35803,3571,부광로수바스타틴칼슘정10밀리그램,35803,216,1,TL_76_단일(216)
35804,3572,부광로수바스타틴칼슘정5밀리그램,35804,216,1,TL_76_단일(216)
35810,3573,오클란정,35810,216,1,TL_76_단일(216)
35814,3574,넬슨도네페질정 5mg,35814,216,1,TL_76_단일(216)
35832,3575,옥시크로린정 150mg,35832,216,1,TL_76_단일(216)
35836,3576,인벨라정(세벨라머탄산염),35836,1296,1,TL_16_단일(1296)
35855,3577,크레바틴정 5mg,35855,216,1,TL_76_단일(216)
35878,3578,슈피렌정(애엽95%에탄올연조엑스(20→1)),35878,1296,1,TL_16_단일(1296)
35880,3579,구구츄정20mg/PTP,35880,216,1,TL_76_단일(216)
35881,3580,구구츄정10mg/PTP,35881,216,1,TL_76_단일(216)
35904,3581,타다포스정20mg/PTP,35904,216,1,TL_76_단일(216)
35913,3582,유파론정,35913,216,1,TL_76_단일(216)
35917,3583,타다포스정10mg/PTP,35917,216,1,TL_76_단일(216)
35922,3584,유로케어정 10mg,35922,216,1,TL_76_단일(216)
35933,3585,더포르테씨정20mg/PTP,35933,216,1,TL_76_단일(216)
35956,3586,유스틸렌정,35956,216,1,TL_76_단일(216)
35969,3587,가스칸정,35969,216,1,TL_76_단일(216)
35981,3588,롱티메정20mg/PTP,35981,216,1,TL_76_단일(216)
36017,3589,에비시펜정,36017,216,1,TL_76_단일(216)
36024,3590,누제정,36024,216,1,TL_76_단일(216)
36031,3591,덱스트론정 300mg,36031,216,1,TL_76_단일(216)
36038,3592,근속프정 200mg/포,36038,216,1,TL_76_단일(216)
36054,3593,실루로신캡슐 4mg,36054,324,1,TL_76_단일(324)
36057,3594,휴니즈아세틸시스테인캡슐 200mg,36057,324,1,TL_76_단일(324)
36075,3595,스티올렌정,36075,216,1,TL_76_단일(216)
36078,3596,도네셉트정 5mg,36078,216,1,TL_76_단일(216)
36084,3597,로바로우정,36084,216,1,TL_76_단일(216)
36097,3598,베시시정 5mg,36097,216,1,TL_76_단일(216)
36106,3599,카발린캡슐 75mg,36106,324,1,TL_76_단일(324)
36116,3600,로수탄정 5mg,36116,216,1,TL_76_단일(216)
36128,3601,록소프린정,36128,216,1,TL_76_단일(216)
36129,3602,뮤스테인캡슐 200mg,36129,324,1,TL_76_단일(324)
36139,3603,후리패스캡슐,36139,324,1,TL_76_단일(324)
36162,3604,파라마셋이알서방정,36162,1296,1,TL_16_단일(1296)
36169,3605,베실살탄정 5/100mg,36169,1296,1,TL_16_단일(1296)
36170,3606,베실살탄정 5/50mg,36170,1296,1,TL_16_단일(1296)
36171,3607,베실살탄정 10/50mg,36171,1296,1,TL_16_단일(1296)
36175,3608,레바스카정,36175,216,1,TL_76_단일(216)
36178,3609,슬림에스정 200mg/병,36178,216,1,TL_76_단일(216)
36184,3610,유티린정 60mg,36184,216,1,TL_76_단일(216)
36212,3611,아가브론정,36212,216,1,TL_76_단일(216)
36231,3612,가나톤정 50mg,36231,216,1,TL_76_단일(216)
36241,3613,휴니즈록소프로펜나트륨수화물정,36241,216,1,TL_77_단일(216)
36242,3614,트루패스구강붕해정 8mg,36242,1296,1,TL_77_단일(1296)
36253,3615,이부프렌드프로연질캡슐 400mg/PTP,36253,324,1,TL_77_단일(324)
36257,3616,오스렌정,36257,216,1,TL_77_단일(216)
36264,3617,시알라필정20mg/PTP,36264,216,1,TL_77_단일(216)
36267,3618,센돔정10mg/PTP,36267,216,1,TL_77_단일(216)
36269,3619,센돔정20mg/PTP,36269,216,1,TL_77_단일(216)
36270,3620,리버솔연질캡슐 350mg/PTP,36270,324,1,TL_77_단일(324)
36277,3621,유니티렌정,36277,216,1,TL_77_단일(216)
36288,3622,덴티드에프캡슐 2mg/PTP,36288,324,1,TL_77_단일(324)
36296,3623,프리아틸정 600mg,36296,216,1,TL_77_단일(216)
36306,3624,휴니즈트리메부틴말레산염정,36306,1296,1,TL_16_단일(1296)
36311,3625,구루치온정100mg,36311,216,1,TL_77_단일(216)
36314,3626,마그웰연질캡슐 250mg/PTP,36314,324,1,TL_77_단일(324)
36334,3627,뮤코로솔정(암브록솔염산염),36334,1296,1,TL_77_단일(1296)
36336,3628,뉴로가발린캡슐 75mg,36336,324,1,TL_77_단일(324)
36343,3629,로바스토정 5mg,36343,216,1,TL_77_단일(216)
36344,3630,로바스토정 10mg,36344,216,1,TL_77_단일(216)
36352,3631,비카린엠장용정 100mg/PTP,36352,1296,1,TL_16_단일(1296)
36393,3632,타오르정10mg/PTP,36393,216,1,TL_77_단일(216)
36394,3633,실도신캡슐 4mg,36394,324,1,TL_77_단일(324)
36431,3634,테트로닌정5mcg/병,36431,1296,1,TL_77_단일(1296)
36479,3635,레나메진캡슐(구형흡착탄),36479,1296,1,TL_16_단일(1296)
36517,3636,타올라스정20mg/PTP,36517,216,1,TL_77_단일(216)
36550,3637,직듀오서방정 10/1000mg,36550,1296,1,TL_16_단일(1296)
36553,3638,대웅바이오실데나필정50mg/PTP,36553,216,1,TL_77_단일(216)
36596,3639,토코토닉연질캡슐 500mg/PTP,36596,324,1,TL_77_단일(324)
36614,3640,마그엔지연질캡슐 50mg/PTP,36614,324,1,TL_77_단일(324)
36624,3641,직듀오서방정 10/500mg,36624,1080,1,TL_16_단일(1080)
36633,3642,셀메텍정 20mg,36633,216,1,TL_77_단일(216)
36636,3643,로수젯정10/5밀리그램,36636,1908,7,"TL_77_단일(1296), TL_8_조합(216), TL_3_조합(135), TL_6_조합(108), TL_4_조합(54)"
36637,3644,로수젯정10/5밀리그램,36637,19,1,train_annotations(19)
36663,3645,덱시프렌드연질캡슐 300mg/PTP,36663,324,1,TL_77_단일(324)
36669,3646,메가바이정 100mg/병,36669,216,1,TL_77_단일(216)
36676,3647,티지웰연질캡슐(오메가-3-산에틸에스테르90)(비매품),36676,324,1,TL_77_단일(324)
36703,3648,뉴로셀텍정 6mg/병,36703,216,1,TL_77_단일(216)
36719,3649,가나플럭스정 40/1100mg,36719,216,1,TL_77_단일(216)
36732,3650,리셀톤캡슐3mg(리바스티그민타르타르산염),36732,324,1,TL_77_단일(324)
36746,3651,록프란정,36746,216,1,TL_77_단일(216)
36750,3652,셀메텍정 10mg,36750,216,1,TL_77_단일(216)
36783,3653,로나센정 8mg,36783,1296,1,TL_16_단일(1296)
36786,3654,대웅바이오암로디핀정 5mg,36786,216,1,TL_77_단일(216)
36787,3655,트리레보정 100/25/200mg,36787,216,1,TL_77_단일(216)
36797,3656,리셀톤캡슐1.5mg(리바스티그민타르타르산염),36797,1296,1,TL_16_단일(1296)
36798,3657,엑소졸정 20mg,36798,216,1,TL_77_단일(216)
36799,3658,엑소졸정 40mg,36799,216,1,TL_77_단일(216)
36804,3659,아세텔린캡슐(아세틸시스테인),36804,324,1,TL_77_단일(324)
36812,3660,크라노스정5밀리그램,36812,216,1,TL_77_단일(216)
36855,3661,산도스프레가발린캡슐 150mg,36855,324,1,TL_77_단일(324)
36856,3662,산도스프레가발린캡슐 75mg,36856,324,1,TL_77_단일(324)
36859,3663,유니심바정 5mg,36859,216,1,TL_77_단일(216)
36860,3664,오티렌F정[애엽이소프로판올연조엑스(20→1)],36860,216,1,TL_77_단일(216)
36862,3665,넥실렌에스정[애엽이소프로판올연조엑스(20→1)],36862,216,1,TL_77_단일(216)
36863,3666,디스텍에프정[애엽이소프로판올연조엑스(20→1)],36863,216,1,TL_77_단일(216)
36879,3667,실도신캡슐 8mg,36879,324,1,TL_77_단일(324)
36925,3668,제로코연질캡슐 325mg/PTP,36925,324,1,TL_77_단일(324)
36939,3669,오스코신정2밀리그램,36939,216,1,TL_77_단일(216)
36952,3670,파이콤파필름코팅정 2mg,36952,1296,1,TL_77_단일(1296)
36953,3671,파이콤파필름코팅정 4mg,36953,1296,1,TL_16_단일(1296)
36954,3672,파이콤파필름코팅정 6mg,36954,1296,1,TL_78_단일(1296)
36955,3673,파이콤파필름코팅정 8mg,36955,1296,1,TL_78_단일(1296)
36961,3674,유트로게스탄연질캡슐(프로게스테론(미분화)),36961,324,1,TL_78_단일(324)
36970,3675,비타허브정 50mg/병,36970,216,1,TL_78_단일(216)
36981,3676,타세놀정500mg/PTP,36981,1296,1,TL_16_단일(1296)
37005,3677,비타디아에프연질캡슐 20mg/포,37005,324,1,TL_78_단일(324)
37008,3678,비맥스에이스정 10mg/병,37008,216,1,TL_78_단일(216)
37018,3679,글리프릴정 4mg,37018,216,1,TL_78_단일(216)
37028,3680,글리돈정 350mg/PTP,37028,1296,1,TL_16_단일(1296)
37034,3681,테라케어정2mg,37034,216,1,TL_78_단일(216)
37042,3682,임팩타민파워에이플러스정 50mg/병,37042,1296,1,TL_16_단일(1296)
37045,3683,키즈애드츄어블정 20mg/병,37045,216,1,TL_78_단일(216)
37050,3684,위스틸정,37050,216,1,TL_78_단일(216)
37064,3685,락토민지캡슐(바실루스리케니포르미스균),37064,324,1,TL_78_단일(324)
37085,3686,셀메텍플러스정 20/12.5mg,37085,1296,1,TL_16_단일(1296)
37094,3687,비오루스캡슐(바실루스리케니포르미스균),37094,324,1,TL_78_단일(324)
37102,3688,헬티스에프캡슐 154.64mg/PTP,37102,324,1,TL_78_단일(324)
37107,3689,넥실렌이정,37107,216,1,TL_78_단일(216)
37110,3690,비오켄캡슐,37110,324,1,TL_78_단일(324)
37115,3691,가바로닌캡슐 100mg,37115,324,1,TL_78_단일(324)
37158,3692,모업캡슐 100mg/PTP,37158,324,1,TL_78_단일(324)
37189,3693,록소윈정,37189,216,1,TL_78_단일(216)
37209,3694,다모다트연질캡슐 0.5mg,37209,324,1,TL_78_단일(324)
37227,3695,이팔정20mg/PTP,37227,216,1,TL_78_단일(216)
37248,3696,아토르빈정 20mg,37248,216,1,TL_78_단일(216)
37266,3697,엘다인캡슐(에르도스테인),37266,324,1,TL_78_단일(324)
37282,3698,릭시아나정 15mg,37282,1296,1,TL_78_단일(1296)
37283,3699,릭시아나정 30mg,37283,1296,1,TL_16_단일(1296)
37284,3700,릭시아나정 60mg,37284,1296,1,TL_78_단일(1296)
37296,3701,큐피코와아이정 100mg/병,37296,216,1,TL_78_단일(216)
37297,3702,트리레보정 75/18.75/200mg,37297,1296,1,TL_16_단일(1296)
37314,3703,바넥신정 80mg,37314,216,1,TL_78_단일(216)
37328,3704,디솔린정(메틸프레드니솔론),37328,216,1,TL_78_단일(216)
37339,3705,알푸케어서방정 10mg,37339,216,1,TL_78_단일(216)
37350,3706,모아탄캡슐 100mg/PTP,37350,324,1,TL_78_단일(324)
37363,3707,타라셋세미서방정,37363,216,1,TL_78_단일(216)
37365,3708,파라마셋이알세미서방정,37365,1296,1,TL_16_단일(1296)
37417,3709,엘리스정 330mg/PTP,37417,216,1,TL_78_단일(216)
37429,3710,페소린정 40mg,37429,216,1,TL_78_단일(216)
37430,3711,페소린정 80mg,37430,216,1,TL_78_단일(216)
37439,3712,쎄레브렉스캡슐 400mg,37439,324,1,TL_78_단일(324)
37445,3713,오라비텐정 50mg/PTP,37445,1296,1,TL_16_단일(1296)
37451,3714,메가트루포커스정 215mg/병,37451,216,1,TL_78_단일(216)
37470,3715,트리레보정 50/12.5/200mg,37470,216,1,TL_78_단일(216)
37478,3716,크레젯정 10/10mg,37478,216,1,TL_78_단일(216)
37479,3717,크레젯정 10/20mg,37479,216,1,TL_78_단일(216)
37489,3718,듀오논정 10/5mg,37489,1296,1,TL_16_단일(1296)
37490,3719,듀오논정 10/10mg,37490,1295,1,TL_78_단일(1295)
37491,3720,듀오논정 10/20mg,37491,1296,1,TL_16_단일(1296)
37492,3721,크레젯정 10/5mg,37492,216,1,TL_78_단일(216)
37497,3722,현대세파클러캡슐 250mg,37497,324,1,TL_78_단일(324)
37499,3723,센티렉스실버어드밴스정 518.55mg/병,37499,1296,1,TL_16_단일(1296)
37500,3724,센티렉스어드밴스정 650.132mg/병,37500,1296,1,TL_16_단일(1296)
37512,3725,리포스토정 5mg,37512,216,1,TL_78_단일(216)
37516,3726,부소메졸정20mg,37516,216,1,TL_78_단일(216)
37529,3727,스티렐정,37529,216,1,TL_78_단일(216)
37541,3728,올로스타정 10/10mg,37541,216,1,TL_78_단일(216)
37542,3729,올로스타정 10/5mg,37542,216,1,TL_78_단일(216)
37548,3730,테라루신정 2mg,37548,216,1,TL_78_단일(216)
37549,3731,오노펜정,37549,216,1,TL_78_단일(216)
37552,3732,슈가논정 5mg,37552,1296,1,TL_78_단일(1296)
37557,3733,투엑스비플러스디정 52mg/병,37557,216,1,TL_78_단일(216)
37565,3734,환인설트랄린정 50mg,37565,1296,1,TL_16_단일(1296)
37575,3735,크레빅스정,37575,216,1,TL_79_단일(216)
37577,3736,제미메트서방정 50/500mg,37577,1296,1,TL_16_단일(1296)
37584,3737,아이펙트에스정,37584,216,1,TL_79_단일(216)
37588,3738,비노스토발포정(알렌드론산나트륨삼수화물),37588,1296,1,TL_16_단일(1296)
37607,3739,세티레인캡슐 200mg,37607,324,1,TL_79_단일(324)
37643,3740,바이타맥스골드정 6.6mg/병,37643,216,1,TL_79_단일(216)
37652,3741,메가세클러캡슐,37652,324,1,TL_79_단일(324)
37653,3742,록스로스정,37653,216,1,TL_79_단일(216)
37655,3743,크로바틴정 5mg,37655,216,1,TL_79_단일(216)
37659,3744,세노비아에프정 100mg/PTP,37659,216,1,TL_79_단일(216)
37665,3745,펙소스타정 80mg,37665,1296,1,TL_16_단일(1296)
37666,3746,펙소스타정 40mg,37666,1296,1,TL_79_단일(1296)
37670,3747,뉴토가정 10mg,37670,216,1,TL_79_단일(216)
37732,3748,스티렌투엑스정(애엽95%에탄올연조엑스(20→1)),37732,1296,1,TL_79_단일(1296)
37746,3749,마비스연질캡슐 250mg/PTP,37746,324,1,TL_79_단일(324)
37747,3750,뉴바로정 2mg,37747,216,1,TL_79_단일(216)
37754,3751,비알뮤코캡슐(아세틸시스테인),37754,324,1,TL_79_단일(324)
37756,3752,락토셀캡슐(바실루스리케니포르미스균),37756,324,1,TL_79_단일(324)
37760,3753,현대레바미피드정,37760,216,1,TL_79_단일(216)
37774,3754,로라딘연질캡슐 10mg/PTP,37774,324,1,TL_79_단일(324)
37776,3755,알바스테인캡슐(에르도스테인),37776,708,6,"TL_79_단일(324), TL_1_조합(225), TL_3_조합(75), TL_4_조합(57), TL_7_조합(15)"
37788,3756,판그로캡슐 100mg/PTP,37788,324,1,TL_79_단일(324)
37808,3757,엑세라민엑소정 100mg/병,37808,216,1,TL_79_단일(216)
37821,3758,생생장캡슐(바실루스리케니포르미스균),37821,324,1,TL_79_단일(324)
37826,3759,아드정,37826,216,1,TL_79_단일(216)
37853,3760,뉴메살탄정 10mg,37853,216,1,TL_79_단일(216)
37863,3761,트라비트세미정,37863,216,1,TL_79_단일(216)
37871,3762,로바이드정 10mg,37871,216,1,TL_79_단일(216)
37874,3763,모나에스캡슐 100mg/PTP,37874,324,1,TL_79_단일(324)
37907,3764,한미플루캡슐 30mg,37907,324,1,TL_79_단일(324)
37908,3765,한미플루캡슐 45mg,37908,324,1,TL_79_단일(324)
37909,3766,한미플루캡슐 75mg,37909,324,1,TL_79_단일(324)
37930,3767,브론펙트캡슐(에르도스테인),37930,324,1,TL_79_단일(324)
37932,3768,디클렉틴장용정 10mg/병,37932,1296,1,TL_17_단일(1296)
37940,3769,락토딘캡슐 20mg/PTP,37940,324,1,TL_79_단일(324)
37958,3770,엘코스텐캡슐,37958,324,1,TL_79_단일(324)
37962,3771,알피나정 400mg (취하),37962,216,1,TL_79_단일(216)
37974,3772,수바스틴정 5mg,37974,216,1,TL_79_단일(216)
37987,3773,까스앤프리츄정 80mg/PTP,37987,1296,1,TL_17_단일(1296)
37990,3774,벤포벨정 100mg/병,37990,216,1,TL_79_단일(216)
37998,3775,유앤씨캡슐,37998,324,1,TL_79_단일(324)
38017,3776,트루테라정 4mg,38017,216,1,TL_79_단일(216)
38018,3777,트루렌정 4mg,38018,1296,1,TL_79_단일(1296)
38024,3778,트루윈정 4mg,38024,216,1,TL_79_단일(216)
38056,3779,기가엔드연질캡슐 125mg/PTP,38056,324,1,TL_79_단일(324)
38075,3780,파워콘친골드연질캡슐 300mg/PTP,38075,324,1,TL_79_단일(324)
38103,3781,한미탐스캡슐 0.4mg,38103,324,1,TL_79_단일(324)
38104,3782,슈가메트서방정 5/1000mg,38104,1296,1,TL_17_단일(1296)
38105,3783,슈가메트서방정 2.5/850mg,38105,1296,1,TL_17_단일(1296)
38106,3784,슈가메트서방정 2.5/500mg,38106,216,1,TL_79_단일(216)
38130,3785,에소메프라정20밀리그램,38130,216,1,TL_79_단일(216)
38131,3786,에소메프라정40밀리그램,38131,216,1,TL_79_단일(216)
