json_path,file_name,image_id,bbox_idx,label_name,item_seq,drug_shape,img_w,img_h,x,y,w,h,area,rel_area,aspect,neg_coord,nonpos_wh,oob,nan_inf
data\train_annotations\K-003483-016262-019861-028763_json\K-028763\K-003483-016262-019861-028763_0_2_0_2_90_000_200.json,K-003483-016262-019861-028763_0_2_0_2_90_000_200.png,439,0,트라젠타정(리나글립틴),201106367,원형,976,1280,172,208,211,203,42833,0.03428614882172131,1.0394088669950738,False,False,False,False
data\train_annotations\K-003483-016262-022347-027733_json\K-003483\K-003483-016262-022347-027733_0_2_0_2_70_000_200.json,K-003483-016262-022347-027733_0_2_0_2_70_000_200.png,397,0,기넥신에프정(은행엽엑스)(수출용),199102014,장방형,976,1280,121,306,272,200,54400,0.043545081967213115,1.36,False,False,False,False
data\train_annotations\K-003483-016262-022347-027733_json\K-003483\K-003483-016262-022347-027733_0_2_0_2_75_000_200.json,K-003483-016262-022347-027733_0_2_0_2_75_000_200.png,398,0,기넥신에프정(은행엽엑스)(수출용),199102014,장방형,976,1280,579,759,275,210,57750,0.046226626536885244,1.3095238095238095,False,False,False,False
data\train_annotations\K-003483-016262-022347-027733_json\K-003483\K-003483-016262-022347-027733_0_2_0_2_90_000_200.json,K-003483-016262-022347-027733_0_2_0_2_90_000_200.png,399,0,기넥신에프정(은행엽엑스)(수출용),199102014,장방형,976,1280,609,791,273,210,57330,0.04589043288934426,1.3,False,False,False,False
data\train_annotations\K-003483-016262-022347-027733_json\K-016262\K-003483-016262-022347-027733_0_2_0_2_70_000_200.json,K-003483-016262-022347-027733_0_2_0_2_70_000_200.png,397,0,크레스토정 20mg,200410326,원형,976,1280,151,803,249,243,60507,0.04843349769467213,1.0246913580246915,False,False,False,False
data\train_annotations\K-003483-016262-022347-027733_json\K-016262\K-003483-016262-022347-027733_0_2_0_2_75_000_200.json,K-003483-016262-022347-027733_0_2_0_2_75_000_200.png,398,0,크레스토정 20mg,200410326,원형,976,1280,563,220,240,225,54000,0.0432248975409836,1.0666666666666667,False,False,False,False
data\train_annotations\K-003483-016262-022347-027733_json\K-016262\K-003483-016262-022347-027733_0_2_0_2_90_000_200.json,K-003483-016262-022347-027733_0_2_0_2_90_000_200.png,399,0,크레스토정 20mg,200410326,원형,976,1280,590,226,244,232,56608,0.0453125,1.0517241379310345,False,False,False,False
data\train_annotations\K-003483-016262-022347-027733_json\K-022347\K-003483-016262-022347-027733_0_2_0_2_70_000_200.json,K-003483-016262-022347-027733_0_2_0_2_70_000_200.png,397,0,자누비아정 50mg,200710758,원형,976,1280,684,864,215,210,45150,0.03614081711065574,1.0238095238095237,False,False,False,False
data\train_annotations\K-003483-016262-022347-027733_json\K-022347\K-003483-016262-022347-027733_0_2_0_2_75_000_200.json,K-003483-016262-022347-027733_0_2_0_2_75_000_200.png,398,0,자누비아정 50mg,200710758,원형,976,1280,85,199,204,195,39780,0.03184234118852459,1.0461538461538462,False,False,False,False
data\train_annotations\K-003483-016262-022347-027733_json\K-022347\K-003483-016262-022347-027733_0_2_0_2_90_000_200.json,K-003483-016262-022347-027733_0_2_0_2_90_000_200.png,399,0,자누비아정 50mg,200710758,원형,976,1280,101,208,208,196,40768,0.03263319672131147,1.0612244897959184,False,False,False,False
data\train_annotations\K-003483-016262-022347-027733_json\K-027733\K-003483-016262-022347-027733_0_2_0_2_70_000_200.json,K-003483-016262-022347-027733_0_2_0_2_70_000_200.png,397,0,트윈스타정 40/5mg,201005081,타원형,976,1280,565,262,302,266,80332,0.06430263831967213,1.1353383458646618,False,False,False,False
data\train_annotations\K-003483-016262-022347-027733_json\K-027733\K-003483-016262-022347-027733_0_2_0_2_75_000_200.json,K-003483-016262-022347-027733_0_2_0_2_75_000_200.png,398,0,트윈스타정 40/5mg,201005081,타원형,976,1280,86,728,322,281,90482,0.0724273181352459,1.1459074733096086,False,False,False,False
data\train_annotations\K-003483-016262-022347-027733_json\K-027733\K-003483-016262-022347-027733_0_2_0_2_90_000_200.json,K-003483-016262-022347-027733_0_2_0_2_90_000_200.png,399,0,트윈스타정 40/5mg,201005081,타원형,976,1280,122,768,316,276,87216,0.06981301229508197,1.144927536231884,False,False,False,False
data\train_annotations\K-003483-019861-020238-030308_json\K-003483\K-003483-019861-020238-030308_0_2_0_2_70_000_200.json,K-003483-019861-020238-030308_0_2_0_2_70_000_200.png,902,0,기넥신에프정(은행엽엑스)(수출용),199102014,장방형,976,1280,150,219,248,222,55056,0.04407018442622951,1.117117117117117,False,False,False,False
data\train_annotations\K-003483-019861-020238-030308_json\K-003483\K-003483-019861-020238-030308_0_2_0_2_75_000_200.json,K-003483-019861-020238-030308_0_2_0_2_75_000_200.png,903,0,기넥신에프정(은행엽엑스)(수출용),199102014,장방형,976,1280,573,838,261,229,59769,0.04784275742827869,1.1397379912663756,False,False,False,False
data\train_annotations\K-003483-019861-020238-030308_json\K-003483\K-003483-019861-020238-030308_0_2_0_2_90_000_200.json,K-003483-019861-020238-030308_0_2_0_2_90_000_200.png,901,0,기넥신에프정(은행엽엑스)(수출용),199102014,장방형,976,1280,601,867,259,230,59570,0.04768346567622951,1.126086956521739,False,False,False,False
data\train_annotations\K-003483-019861-020238-030308_json\K-019861\K-003483-019861-020238-030308_0_2_0_2_70_000_200.json,K-003483-019861-020238-030308_0_2_0_2_70_000_200.png,902,0,노바스크정 5mg,200610660,팔각형,976,1280,638,278,220,171,37620,0.030113345286885244,1.286549707602339,False,False,False,False
data\train_annotations\K-003483-019861-020238-030308_json\K-019861\K-003483-019861-020238-030308_0_2_0_2_75_000_200.json,K-003483-019861-020238-030308_0_2_0_2_75_000_200.png,903,0,노바스크정 5mg,200610660,팔각형,976,1280,91,827,227,177,40179,0.03216172515368852,1.2824858757062148,False,False,False,False
data\train_annotations\K-003483-019861-020238-030308_json\K-019861\K-003483-019861-020238-030308_0_2_0_2_90_000_200.json,K-003483-019861-020238-030308_0_2_0_2_90_000_200.png,901,0,노바스크정 5mg,200610660,팔각형,976,1280,126,866,221,167,36907,0.029542616547131147,1.3233532934131738,False,False,False,False
data\train_annotations\K-003483-019861-020238-030308_json\K-020238\K-003483-019861-020238-030308_0_2_0_2_70_000_200.json,K-003483-019861-020238-030308_0_2_0_2_70_000_200.png,902,0,플라빅스정 75mg,200700907,원형,976,1280,114,857,227,226,51302,0.041065253586065574,1.0044247787610618,False,False,False,False
data\train_annotations\K-003483-019861-020238-030308_json\K-020238\K-003483-019861-020238-030308_0_2_0_2_75_000_200.json,K-003483-019861-020238-030308_0_2_0_2_75_000_200.png,903,0,플라빅스정 75mg,200700907,원형,976,1280,615,186,222,213,47286,0.03785060194672131,1.0422535211267605,False,False,False,False
data\train_annotations\K-003483-019861-020238-030308_json\K-020238\K-003483-019861-020238-030308_0_2_0_2_90_000_200.json,K-003483-019861-020238-030308_0_2_0_2_90_000_200.png,901,0,플라빅스정 75mg,200700907,원형,976,1280,643,189,228,217,49476,0.03960361168032787,1.0506912442396312,False,False,False,False
data\train_annotations\K-003483-019861-020238-030308_json\K-030308\K-003483-019861-020238-030308_0_2_0_2_70_000_200.json,K-003483-019861-020238-030308_0_2_0_2_70_000_200.png,902,0,트라젠타듀오정 2.5/850mg,201208291,타원형,976,1280,607,636,304,477,145008,0.11607325819672132,0.6373165618448637,False,False,False,False
data\train_annotations\K-003483-019861-020238-030308_json\K-030308\K-003483-019861-020238-030308_0_2_0_2_75_000_200.json,K-003483-019861-020238-030308_0_2_0_2_75_000_200.png,903,0,트라젠타듀오정 2.5/850mg,201208291,타원형,976,1280,77,133,292,451,131692,0.10541431864754099,0.647450110864745,False,False,False,False
data\train_annotations\K-003483-019861-020238-030308_json\K-030308\K-003483-019861-020238-030308_0_2_0_2_90_000_200.json,K-003483-019861-020238-030308_0_2_0_2_90_000_200.png,901,0,트라젠타듀오정 2.5/850mg,201208291,타원형,976,1280,92,148,306,464,141984,0.11365266393442623,0.6594827586206896,False,False,False,False
data\train_annotations\K-003483-020238-027733-028763_json\K-003483\K-003483-020238-027733-028763_0_2_0_2_70_000_200.json,K-003483-020238-027733-028763_0_2_0_2_70_000_200.png,835,0,기넥신에프정(은행엽엑스)(수출용),199102014,장방형,976,1280,121,306,274,200,54800,0.043865266393442626,1.37,False,False,False,False
data\train_annotations\K-003483-020238-027733-028763_json\K-003483\K-003483-020238-027733-028763_0_2_0_2_75_000_200.json,K-003483-020238-027733-028763_0_2_0_2_75_000_200.png,837,0,기넥신에프정(은행엽엑스)(수출용),199102014,장방형,976,1280,579,759,275,210,57750,0.046226626536885244,1.3095238095238095,False,False,False,False
data\train_annotations\K-003483-020238-027733-028763_json\K-003483\K-003483-020238-027733-028763_0_2_0_2_90_000_200.json,K-003483-020238-027733-028763_0_2_0_2_90_000_200.png,836,0,기넥신에프정(은행엽엑스)(수출용),199102014,장방형,976,1280,609,791,273,211,57603,0.0461089587602459,1.2938388625592416,False,False,False,False
data\train_annotations\K-003483-020238-027733-028763_json\K-020238\K-003483-020238-027733-028763_0_2_0_2_70_000_200.json,K-003483-020238-027733-028763_0_2_0_2_70_000_200.png,835,0,플라빅스정 75mg,200700907,원형,976,1280,112,855,231,226,52206,0.041788870389344264,1.0221238938053097,False,False,False,False
data\train_annotations\K-003483-020238-027733-028763_json\K-020238\K-003483-020238-027733-028763_0_2_0_2_75_000_200.json,K-003483-020238-027733-028763_0_2_0_2_75_000_200.png,837,0,플라빅스정 75mg,200700907,원형,976,1280,614,185,223,214,47722,0.038199602971311475,1.0420560747663552,False,False,False,False
data\train_annotations\K-003483-020238-027733-028763_json\K-020238\K-003483-020238-027733-028763_0_2_0_2_90_000_200.json,K-003483-020238-027733-028763_0_2_0_2_90_000_200.png,836,0,플라빅스정 75mg,200700907,원형,976,1280,643,189,229,217,49693,0.03977731173155738,1.055299539170507,False,False,False,False
data\train_annotations\K-003483-020238-027733-028763_json\K-027733\K-003483-020238-027733-028763_0_2_0_2_70_000_200.json,K-003483-020238-027733-028763_0_2_0_2_70_000_200.png,835,0,트윈스타정 40/5mg,201005081,타원형,976,1280,565,262,301,266,80066,0.06408971567622951,1.131578947368421,False,False,False,False
data\train_annotations\K-003483-020238-027733-028763_json\K-027733\K-003483-020238-027733-028763_0_2_0_2_75_000_200.json,K-003483-020238-027733-028763_0_2_0_2_75_000_200.png,837,0,트윈스타정 40/5mg,201005081,타원형,976,1280,85,727,324,281,91044,0.07287717725409835,1.1530249110320285,False,False,False,False
data\train_annotations\K-003483-020238-027733-028763_json\K-027733\K-003483-020238-027733-028763_0_2_0_2_90_000_200.json,K-003483-020238-027733-028763_0_2_0_2_90_000_200.png,836,0,트윈스타정 40/5mg,201005081,타원형,976,1280,123,768,315,275,86625,0.06933993980532786,1.1454545454545455,False,False,False,False
data\train_annotations\K-003483-020238-027733-028763_json\K-028763\K-003483-020238-027733-028763_0_2_0_2_70_000_200.json,K-003483-020238-027733-028763_0_2_0_2_70_000_200.png,835,0,트라젠타정(리나글립틴),201106367,원형,976,1280,659,886,221,215,47515,0.0380339075307377,1.027906976744186,False,False,False,False
data\train_annotations\K-003483-020238-027733-028763_json\K-028763\K-003483-020238-027733-028763_0_2_0_2_75_000_200.json,K-003483-020238-027733-028763_0_2_0_2_75_000_200.png,837,0,트라젠타정(리나글립틴),201106367,원형,976,1280,107,175,209,200,41800,0.0334592725409836,1.045,False,False,False,False
data\train_annotations\K-003483-020238-027733-028763_json\K-028763\K-003483-020238-027733-028763_0_2_0_2_90_000_200.json,K-003483-020238-027733-028763_0_2_0_2_90_000_200.png,836,0,트라젠타정(리나글립틴),201106367,원형,976,1280,120,180,212,204,43248,0.034618340163934426,1.0392156862745099,False,False,False,False
data\train_annotations\K-003483-020877-025367-035206_json\K-003483\K-003483-020877-025367-035206_0_2_0_2_70_000_200.json,K-003483-020877-025367-035206_0_2_0_2_70_000_200.png,1320,0,기넥신에프정(은행엽엑스)(수출용),199102014,장방형,976,1280,141,291,213,258,54954,0.04398853739754098,0.8255813953488372,False,False,False,False
data\train_annotations\K-003483-020877-025367-035206_json\K-003483\K-003483-020877-025367-035206_0_2_0_2_75_000_200.json,K-003483-020877-025367-035206_0_2_0_2_75_000_200.png,1319,0,기넥신에프정(은행엽엑스)(수출용),199102014,장방형,976,1280,624,717,212,272,57664,0.046157786885245904,0.7794117647058824,False,False,False,False
data\train_annotations\K-003483-020877-025367-035206_json\K-003483\K-003483-020877-025367-035206_0_2_0_2_90_000_200.json,K-003483-020877-025367-035206_0_2_0_2_90_000_200.png,1318,0,기넥신에프정(은행엽엑스)(수출용),199102014,장방형,976,1280,651,750,211,268,56548,0.04526447233606557,0.7873134328358209,False,False,False,False
data\train_annotations\K-003483-020877-025367-035206_json\K-020877\K-003483-020877-025367-035206_0_2_0_2_70_000_200.json,K-003483-020877-025367-035206_0_2_0_2_70_000_200.png,1320,0,엑스포지정 5/160mg,200703803,타원형,976,1280,543,294,330,238,78540,0.06286821209016394,1.3865546218487395,False,False,False,False
data\train_annotations\K-003483-020877-025367-035206_json\K-020877\K-003483-020877-025367-035206_0_2_0_2_75_000_200.json,K-003483-020877-025367-035206_0_2_0_2_75_000_200.png,1319,0,엑스포지정 5/160mg,200703803,타원형,976,1280,86,723,331,244,80764,0.0646484375,1.3565573770491803,False,False,False,False
data\train_annotations\K-003483-020877-025367-035206_json\K-020877\K-003483-020877-025367-035206_0_2_0_2_90_000_200.json,K-003483-020877-025367-035206_0_2_0_2_90_000_200.png,1318,0,엑스포지정 5/160mg,200703803,타원형,976,1280,117,766,332,232,77024,0.061654713114754095,1.4310344827586208,False,False,False,False
data\train_annotations\K-003483-020877-025367-035206_json\K-025367\K-003483-020877-025367-035206_0_2_0_2_70_000_200.json,K-003483-020877-025367-035206_0_2_0_2_70_000_200.png,1320,0,자누메트정 50/850mg,200901817,타원형,976,1280,480,674,443,446,197578,0.15815349641393442,0.9932735426008968,False,False,False,False
data\train_annotations\K-003483-020877-025367-035206_json\K-025367\K-003483-020877-025367-035206_0_2_0_2_75_000_200.json,K-003483-020877-025367-035206_0_2_0_2_75_000_200.png,1319,0,자누메트정 50/850mg,200901817,타원형,976,1280,70,128,428,428,183184,0.14663165983606558,1.0,False,False,False,False
data\train_annotations\K-003483-020877-025367-035206_json\K-025367\K-003483-020877-025367-035206_0_2_0_2_90_000_200.json,K-003483-020877-025367-035206_0_2_0_2_90_000_200.png,1318,0,자누메트정 50/850mg,200901817,타원형,976,1280,85,148,435,427,185745,0.148681640625,1.018735362997658,False,False,False,False
data\train_annotations\K-003483-020877-025367-035206_json\K-035206\K-003483-020877-025367-035206_0_2_0_2_70_000_200.json,K-003483-020877-025367-035206_0_2_0_2_70_000_200.png,1320,0,아토젯정 10/40mg,201500365,타원형,976,1280,98,671,233,408,95064,0.07609503073770492,0.571078431372549,False,False,False,False
data\train_annotations\K-003483-020877-025367-035206_json\K-035206\K-003483-020877-025367-035206_0_2_0_2_75_000_200.json,K-003483-020877-025367-035206_0_2_0_2_75_000_200.png,1319,0,아토젯정 10/40mg,201500365,타원형,976,1280,632,161,213,396,84348,0.06751728995901639,0.5378787878787878,False,False,False,False
data\train_annotations\K-003483-020877-025367-035206_json\K-035206\K-003483-020877-025367-035206_0_2_0_2_90_000_200.json,K-003483-020877-025367-035206_0_2_0_2_90_000_200.png,1318,0,아토젯정 10/40mg,201500365,타원형,976,1280,659,175,227,403,91481,0.0732269787397541,0.5632754342431762,False,False,False,False
data\train_annotations\K-003483-020877-031885-036637_json\K-003483\K-003483-020877-031885-036637_0_2_0_2_70_000_200.json,K-003483-020877-031885-036637_0_2_0_2_70_000_200.png,445,0,기넥신에프정(은행엽엑스)(수출용),199102014,장방형,976,1280,143,292,212,255,54060,0.04327292520491803,0.8313725490196079,False,False,False,False
data\train_annotations\K-003483-020877-031885-036637_json\K-003483\K-003483-020877-031885-036637_0_2_0_2_75_000_200.json,K-003483-020877-031885-036637_0_2_0_2_75_000_200.png,446,0,기넥신에프정(은행엽엑스)(수출용),199102014,장방형,976,1280,625,720,209,270,56430,0.04517001793032787,0.774074074074074,False,False,False,False
data\train_annotations\K-003483-020877-031885-036637_json\K-003483\K-003483-020877-031885-036637_0_2_0_2_90_000_200.json,K-003483-020877-031885-036637_0_2_0_2_90_000_200.png,447,0,기넥신에프정(은행엽엑스)(수출용),199102014,장방형,976,1280,649,749,210,271,56910,0.04555423924180328,0.7749077490774908,False,False,False,False
data\train_annotations\K-003483-020877-031885-036637_json\K-020877\K-003483-020877-031885-036637_0_2_0_2_70_000_200.json,K-003483-020877-031885-036637_0_2_0_2_70_000_200.png,445,0,엑스포지정 5/160mg,200703803,타원형,976,1280,544,294,327,233,76191,0.06098792904713115,1.4034334763948497,False,False,False,False
data\train_annotations\K-003483-020877-031885-036637_json\K-020877\K-003483-020877-031885-036637_0_2_0_2_75_000_200.json,K-003483-020877-031885-036637_0_2_0_2_75_000_200.png,446,0,엑스포지정 5/160mg,200703803,타원형,976,1280,84,725,331,243,80433,0.06438348488729508,1.3621399176954732,False,False,False,False
data\train_annotations\K-003483-020877-031885-036637_json\K-020877\K-003483-020877-031885-036637_0_2_0_2_90_000_200.json,K-003483-020877-031885-036637_0_2_0_2_90_000_200.png,447,0,엑스포지정 5/160mg,200703803,타원형,976,1280,115,769,331,229,75799,0.06067414830942623,1.445414847161572,False,False,False,False
data\train_annotations\K-003483-020877-031885-036637_json\K-031885\K-003483-020877-031885-036637_0_2_0_2_70_000_200.json,K-003483-020877-031885-036637_0_2_0_2_70_000_200.png,445,0,자누메트엑스알서방정 100/1000mg,201309418,타원형,976,1280,487,625,386,530,204580,0.16375832479508196,0.7283018867924528,False,False,False,False
data\train_annotations\K-003483-020877-031885-036637_json\K-031885\K-003483-020877-031885-036637_0_2_0_2_75_000_200.json,K-003483-020877-031885-036637_0_2_0_2_75_000_200.png,446,0,자누메트엑스알서방정 100/1000mg,201309418,타원형,976,1280,107,74,381,516,196596,0.157367443647541,0.7383720930232558,False,False,False,False
data\train_annotations\K-003483-020877-031885-036637_json\K-031885\K-003483-020877-031885-036637_0_2_0_2_90_000_200.json,K-003483-020877-031885-036637_0_2_0_2_90_000_200.png,447,0,자누메트엑스알서방정 100/1000mg,201309418,타원형,976,1280,123,105,400,507,202800,0.16233350409836064,0.7889546351084813,False,False,False,False
data\train_annotations\K-003483-020877-031885-036637_json\K-036637\K-003483-020877-031885-036637_0_2_0_2_70_000_200.json,K-003483-020877-031885-036637_0_2_0_2_70_000_200.png,445,0,로수젯정10/5밀리그램,201503658,타원형,976,1280,167,798,190,255,48450,0.03878233862704918,0.7450980392156863,False,False,False,False
data\train_annotations\K-003483-020877-031885-036637_json\K-036637\K-003483-020877-031885-036637_0_2_0_2_75_000_200.json,K-003483-020877-031885-036637_0_2_0_2_75_000_200.png,446,0,로수젯정10/5밀리그램,201503658,타원형,976,1280,605,205,179,245,43855,0.0351042200307377,0.7306122448979592,False,False,False,False
data\train_annotations\K-003483-020877-031885-036637_json\K-036637\K-003483-020877-031885-036637_0_2_0_2_90_000_200.json,K-003483-020877-031885-036637_0_2_0_2_90_000_200.png,447,0,로수젯정10/5밀리그램,201503658,타원형,976,1280,632,210,183,251,45933,0.036767578125,0.7290836653386454,False,False,False,False
data\train_annotations\K-003483-022347-027777-035206_json\K-003483\K-003483-022347-027777-035206_0_2_0_2_70_000_200.json,K-003483-022347-027777-035206_0_2_0_2_70_000_200.png,1468,0,기넥신에프정(은행엽엑스)(수출용),199102014,장방형,976,1280,172,274,264,221,58344,0.046702100409836064,1.1945701357466063,False,False,False,False
data\train_annotations\K-003483-022347-027777-035206_json\K-003483\K-003483-022347-027777-035206_0_2_0_2_75_000_200.json,K-003483-022347-027777-035206_0_2_0_2_75_000_200.png,1469,0,기넥신에프정(은행엽엑스)(수출용),199102014,장방형,976,1280,538,777,266,227,60382,0.048333440061475406,1.171806167400881,False,False,False,False
data\train_annotations\K-003483-022347-027777-035206_json\K-003483\K-003483-022347-027777-035206_0_2_0_2_90_000_200.json,K-003483-022347-027777-035206_0_2_0_2_90_000_200.png,1470,0,기넥신에프정(은행엽엑스)(수출용),199102014,장방형,976,1280,567,813,263,221,58123,0.046525198514344265,1.1900452488687783,False,False,False,False
data\train_annotations\K-003483-022347-027777-035206_json\K-022347\K-003483-022347-027777-035206_0_2_0_2_70_000_200.json,K-003483-022347-027777-035206_0_2_0_2_70_000_200.png,1468,0,자누비아정 50mg,200710758,원형,976,1280,676,874,215,206,44290,0.0354524205942623,1.0436893203883495,False,False,False,False
data\train_annotations\K-003483-022347-027777-035206_json\K-022347\K-003483-022347-027777-035206_0_2_0_2_75_000_200.json,K-003483-022347-027777-035206_0_2_0_2_75_000_200.png,1469,0,자누비아정 50mg,200710758,원형,976,1280,95,193,200,193,38600,0.030897797131147542,1.0362694300518134,False,False,False,False
data\train_annotations\K-003483-022347-027777-035206_json\K-022347\K-003483-022347-027777-035206_0_2_0_2_90_000_200.json,K-003483-022347-027777-035206_0_2_0_2_90_000_200.png,1470,0,자누비아정 50mg,200710758,원형,976,1280,112,200,205,196,40180,0.0321625256147541,1.0459183673469388,False,False,False,False
data\train_annotations\K-003483-022347-027777-035206_json\K-027777\K-003483-022347-027777-035206_0_2_0_2_70_000_200.json,K-003483-022347-027777-035206_0_2_0_2_70_000_200.png,1468,0,카나브정 60mg,201005501,육각형,976,1280,639,293,176,196,34496,0.027612704918032787,0.8979591836734694,False,False,False,False
data\train_annotations\K-003483-022347-027777-035206_json\K-027777\K-003483-022347-027777-035206_0_2_0_2_75_000_200.json,K-003483-022347-027777-035206_0_2_0_2_75_000_200.png,1469,0,카나브정 60mg,201005501,육각형,976,1280,145,775,180,205,36900,0.02953701331967213,0.8780487804878049,False,False,False,False
data\train_annotations\K-003483-022347-027777-035206_json\K-027777\K-003483-022347-027777-035206_0_2_0_2_90_000_200.json,K-003483-022347-027777-035206_0_2_0_2_90_000_200.png,1470,0,카나브정 60mg,201005501,육각형,976,1280,178,813,175,198,34650,0.02773597592213115,0.8838383838383839,False,False,False,False
data\train_annotations\K-003483-022347-027777-035206_json\K-035206\K-003483-022347-027777-035206_0_2_0_2_70_000_200.json,K-003483-022347-027777-035206_0_2_0_2_70_000_200.png,1468,0,아토젯정 10/40mg,201500365,타원형,976,1280,139,707,241,413,99533,0.0796722912397541,0.5835351089588378,False,False,False,False
data\train_annotations\K-003483-022347-027777-035206_json\K-035206\K-003483-022347-027777-035206_0_2_0_2_75_000_200.json,K-003483-022347-027777-035206_0_2_0_2_75_000_200.png,1469,0,아토젯정 10/40mg,201500365,타원형,976,1280,585,137,220,389,85580,0.06850345799180328,0.5655526992287918,False,False,False,False
data\train_annotations\K-003483-022347-027777-035206_json\K-035206\K-003483-022347-027777-035206_0_2_0_2_90_000_200.json,K-003483-022347-027777-035206_0_2_0_2_90_000_200.png,1470,0,아토젯정 10/40mg,201500365,타원형,976,1280,616,140,221,405,89505,0.07164526767418032,0.5456790123456791,False,False,False,False
data\train_annotations\K-003483-025367-025469-035206_json\K-003483\K-003483-025367-025469-035206_0_2_0_2_70_000_200.json,K-003483-025367-025469-035206_0_2_0_2_70_000_200.png,847,0,기넥신에프정(은행엽엑스)(수출용),199102014,장방형,976,1280,125,271,272,191,51952,0.04158555327868853,1.4240837696335078,False,False,False,False
data\train_annotations\K-003483-025367-025469-035206_json\K-003483\K-003483-025367-025469-035206_0_2_0_2_75_000_200.json,K-003483-025367-025469-035206_0_2_0_2_75_000_200.png,848,0,기넥신에프정(은행엽엑스)(수출용),199102014,장방형,976,1280,576,811,278,192,53376,0.04272540983606558,1.4479166666666667,False,False,False,False
data\train_annotations\K-003483-025367-025469-035206_json\K-003483\K-003483-025367-025469-035206_0_2_0_2_90_000_200.json,K-003483-025367-025469-035206_0_2_0_2_90_000_200.png,849,0,기넥신에프정(은행엽엑스)(수출용),199102014,장방형,976,1280,604,846,277,186,51522,0.0412413550204918,1.489247311827957,False,False,False,False
data\train_annotations\K-003483-025367-025469-035206_json\K-025367\K-003483-025367-025469-035206_0_2_0_2_70_000_200.json,K-003483-025367-025469-035206_0_2_0_2_70_000_200.png,847,0,자누메트정 50/850mg,200901817,타원형,976,1280,495,709,473,407,192511,0.15409756019467213,1.162162162162162,False,False,False,False
data\train_annotations\K-003483-025367-025469-035206_json\K-025367\K-003483-025367-025469-035206_0_2_0_2_75_000_200.json,K-003483-025367-025469-035206_0_2_0_2_75_000_200.png,848,0,자누메트정 50/850mg,200901817,타원형,976,1280,23,129,451,395,178145,0.14259813652663936,1.1417721518987343,False,False,False,False
data\train_annotations\K-003483-025367-025469-035206_json\K-025367\K-003483-025367-025469-035206_0_2_0_2_90_000_200.json,K-003483-025367-025469-035206_0_2_0_2_90_000_200.png,849,0,자누메트정 50/850mg,200901817,타원형,976,1280,38,152,465,394,183210,0.1466524718237705,1.1802030456852792,False,False,False,False
data\train_annotations\K-003483-025367-025469-035206_json\K-025469\K-003483-025367-025469-035206_0_2_0_2_70_000_200.json,K-003483-025367-025469-035206_0_2_0_2_70_000_200.png,847,0,아모잘탄정 5/100mg,200902349,타원형,976,1280,574,191,329,285,93765,0.0750552318135246,1.1543859649122807,False,False,False,False
data\train_annotations\K-003483-025367-025469-035206_json\K-025469\K-003483-025367-025469-035206_0_2_0_2_75_000_200.json,K-003483-025367-025469-035206_0_2_0_2_75_000_200.png,848,0,아모잘탄정 5/100mg,200902349,타원형,976,1280,51,786,352,303,106656,0.08537397540983606,1.1617161716171618,False,False,False,False
data\train_annotations\K-003483-025367-025469-035206_json\K-025469\K-003483-025367-025469-035206_0_2_0_2_90_000_200.json,K-003483-025367-025469-035206_0_2_0_2_90_000_200.png,849,0,아모잘탄정 5/100mg,200902349,타원형,976,1280,86,828,345,303,104535,0.08367619748975409,1.1386138613861385,False,False,False,False
data\train_annotations\K-003483-025367-025469-035206_json\K-035206\K-003483-025367-025469-035206_0_2_0_2_70_000_200.json,K-003483-025367-025469-035206_0_2_0_2_70_000_200.png,847,0,아토젯정 10/40mg,201500365,타원형,976,1280,135,728,248,412,102176,0.08178790983606557,0.6019417475728155,False,False,False,False
data\train_annotations\K-003483-025367-025469-035206_json\K-035206\K-003483-025367-025469-035206_0_2_0_2_75_000_200.json,K-003483-025367-025469-035206_0_2_0_2_75_000_200.png,848,0,아토젯정 10/40mg,201500365,타원형,976,1280,582,111,225,394,88650,0.07096087346311475,0.5710659898477157,False,False,False,False
data\train_annotations\K-003483-025367-025469-035206_json\K-035206\K-003483-025367-025469-035206_0_2_0_2_90_000_200.json,K-003483-025367-025469-035206_0_2_0_2_90_000_200.png,849,0,아토젯정 10/40mg,201500365,타원형,976,1280,613,117,230,402,92460,0.07401063012295082,0.572139303482587,False,False,False,False
data\train_annotations\K-003483-025367-027733-029667_json\K-003483\K-003483-025367-027733-029667_0_2_0_2_70_000_200.json,K-003483-025367-027733-029667_0_2_0_2_70_000_200.png,1307,0,기넥신에프정(은행엽엑스)(수출용),199102014,장방형,976,1280,121,308,271,201,54471,0.04360191470286885,1.3482587064676617,False,False,False,False
data\train_annotations\K-003483-025367-027733-029667_json\K-003483\K-003483-025367-027733-029667_0_2_0_2_75_000_200.json,K-003483-025367-027733-029667_0_2_0_2_75_000_200.png,1306,0,기넥신에프정(은행엽엑스)(수출용),199102014,장방형,976,1280,580,758,276,208,57408,0.045952868852459014,1.3269230769230769,False,False,False,False
data\train_annotations\K-003483-025367-027733-029667_json\K-003483\K-003483-025367-027733-029667_0_2_0_2_90_000_200.json,K-003483-025367-027733-029667_0_2_0_2_90_000_200.png,1308,0,기넥신에프정(은행엽엑스)(수출용),199102014,장방형,976,1280,610,790,275,211,58025,0.04644675332991803,1.3033175355450237,False,False,False,False
